"magpiecell","basincode"
"AUS.55473",65579
"AUS.55474",65579
"AUS.55475",65579
"AUS.55476",65579
"AUS.55477",65372
"AUS.55478",65301
"AUS.55479",65302
"AUS.55480",65339
"AUS.55481",65413
"AUS.55482",65193
"AUS.55483",63256
"AUS.55484",63256
"AUS.55485",63256
"AUS.55486",63256
"AUS.55487",63256
"AUS.55488",63256
"AUS.55489",63256
"AUS.55490",63256
"AUS.55491",63256
"AUS.55492",63256
"AUS.55493",63256
"AUS.55494",63256
"AUS.55495",63256
"AUS.55496",63256
"AUS.55497",63256
"AUS.55498",63256
"AUS.55499",63256
"AUS.55500",63256
"AUS.55501",63256
"AUS.55502",63256
"AUS.55503",65579
"AUS.55504",65579
"AUS.55505",65579
"AUS.55506",65579
"AUS.55507",65579
"AUS.55508",65579
"AUS.55509",65579
"AUS.55510",65579
"AUS.55511",65579
"AUS.55512",65371
"AUS.55513",65372
"AUS.55514",65412
"AUS.55515",65413
"AUS.55516",65414
"AUS.55517",65486
"AUS.55518",65556
"AUS.55519",65556
"AUS.55520",65556
"AUS.55521",63256
"AUS.55522",63256
"AUS.55523",63256
"AUS.55524",63256
"AUS.55525",63256
"AUS.55526",63256
"AUS.55527",63256
"AUS.55528",63256
"AUS.55529",63256
"AUS.55530",63256
"AUS.55531",63256
"AUS.55532",63256
"AUS.55533",63256
"AUS.55534",63256
"AUS.55535",63256
"AUS.55536",63256
"AUS.55537",65579
"AUS.55538",65579
"AUS.55539",65579
"AUS.55540",65579
"AUS.55541",65579
"AUS.55542",65579
"AUS.55543",65579
"AUS.55544",65443
"AUS.55545",65487
"AUS.55546",65488
"AUS.55547",65556
"AUS.55548",65618
"AUS.55549",65618
"AUS.55550",65619
"AUS.55551",65674
"AUS.55552",65674
"AUS.55553",65674
"AUS.55554",63256
"AUS.55555",63256
"AUS.55556",63256
"AUS.55557",63256
"AUS.55558",63256
"AUS.55559",63256
"AUS.55560",63256
"AUS.55561",63256
"AUS.55562",63256
"AUS.55563",63256
"AUS.55564",63256
"AUS.55565",65579
"AUS.55566",65579
"AUS.55567",65579
"AUS.55568",65579
"AUS.55569",65579
"AUS.55570",65579
"AUS.55571",65514
"AUS.55572",65556
"AUS.55573",65618
"AUS.55574",65618
"AUS.55575",65619
"AUS.55576",65619
"AUS.55577",65674
"AUS.55578",63256
"AUS.55579",63256
"AUS.55580",63256
"AUS.55581",63256
"AUS.55582",63256
"AUS.55583",63256
"AUS.55584",63256
"AUS.55585",63256
"AUS.55586",63256
"AUS.55587",63256
"AUS.55588",63256
"AUS.55589",65744
"AUS.55590",65744
"AUS.55591",65744
"AUS.55592",65579
"AUS.55593",65579
"AUS.55594",65579
"AUS.55595",65579
"AUS.55596",65580
"AUS.55597",65618
"AUS.55598",65619
"AUS.55599",65674
"AUS.55600",65674
"AUS.55601",65674
"AUS.55602",63256
"AUS.55603",63256
"AUS.55604",63256
"AUS.55605",63256
"AUS.55606",63256
"AUS.55607",63256
"AUS.55608",63256
"AUS.55609",63256
"AUS.55610",63256
"AUS.55611",63256
"AUS.55612",65744
"AUS.55613",65744
"AUS.55614",65744
"AUS.55615",65744
"AUS.55616",65638
"AUS.55617",65638
"AUS.55618",65674
"AUS.55619",65674
"AUS.55620",65778
"AUS.55621",65780
"AUS.55622",65780
"AUS.55623",65780
"AUS.55624",63256
"AUS.55625",63256
"AUS.55626",63256
"AUS.55627",63256
"AUS.55628",63256
"AUS.55629",63256
"AUS.55630",65744
"AUS.55631",65744
"AUS.55632",65744
"AUS.55633",65744
"AUS.55634",65744
"AUS.55635",65691
"AUS.55636",65729
"AUS.55637",65778
"AUS.55638",65779
"AUS.55639",65780
"AUS.55640",65828
"AUS.55641",65828
"AUS.55642",65828
"AUS.55643",65828
"AUS.55644",63256
"AUS.55645",65833
"AUS.55646",65833
"AUS.55647",65833
"AUS.55648",65791
"AUS.55649",65791
"AUS.55650",65791
"AUS.55651",65744
"AUS.55652",65778
"AUS.55653",65779
"AUS.55654",65780
"AUS.55655",65828
"AUS.55656",65828
"AUS.55657",65828
"AUS.55658",65867
"AUS.55659",65832
"AUS.55660",65833
"AUS.55661",65833
"AUS.55662",65791
"AUS.55663",65791
"AUS.55664",65791
"AUS.55665",65791
"AUS.55666",65827
"AUS.55667",65828
"AUS.55668",65829
"AUS.55669",65867
"AUS.55670",65868
"AUS.55671",65832
"AUS.55672",65837
"NZL.55673",66680
"NZL.55674",66681
"NZL.55675",66711
"NZL.55676",66711
"NZL.55677",66713
"NZL.55678",66743
"NZL.55679",66744
"NZL.55680",66745
"NZL.55681",66745
"NZL.55682",66745
"NZL.55683",66748
"NZL.55684",66780
"NZL.55685",66781
"NZL.55686",66781
"NZL.55687",66745
"NZL.55688",66867
"NZL.55689",66785
"NZL.55690",66809
"NZL.55691",66809
"NZL.55692",66867
"NZL.55693",66867
"NZL.55694",66814
"NZL.55695",66867
"NZL.55696",66867
"NZL.55697",66867
"NZL.55698",66867
"NZL.55699",66867
"NZL.55700",66842
"NZL.55701",66867
"NZL.55702",66896
"NZL.55703",66867
"NZL.55704",66867
"NZL.55705",66953
"NZL.55706",66872
"NZL.55707",66896
"NZL.55708",66896
"NZL.55709",66953
"NZL.55710",66953
"NZL.55711",66953
"NZL.55712",66902
"NZL.55713",66925
"NZL.55714",66953
"NZL.55715",66954
"NZL.55716",66953
"NZL.55717",66929
"NZL.55718",66954
"NZL.55719",66980
"NZL.55720",67006
"NZL.55721",66957
"NZL.55722",66958
"NZL.55723",67006
"NZL.55724",67033
"NZL.55725",66957
"NZL.55726",66958
"NZL.55727",66985
"NZL.55728",67006
"NZL.55729",67033
"NZL.55730",67062
"NZL.55731",66985
"NZL.55732",66985
"NZL.55733",67011
"NZL.55734",67012
"NZL.55735",67032
"NZL.55736",67033
"NZL.55737",67062
"NZL.55738",67094
"NZL.55739",66985
"NZL.55740",67065
"NZL.55741",67038
"NZL.55742",67062
"NZL.55743",67094
"NZL.55744",67122
"NZL.55745",67065
"NZL.55746",67067
"NZL.55747",67068
"NZL.55748",67094
"NZL.55749",67122
"NZL.55750",67096
"NZL.55751",67098
"NZL.55752",67100
"NZL.55753",67101
"NZL.55754",67122
"NZL.55755",67123
"NZL.55756",67125
"NZL.55757",67128
"NZL.55758",67129
"NZL.55759",67130
"NZL.55760",67150
"NZL.55761",67152
"NZL.55762",67152
"NZL.55763",67154
"NZL.55764",67155
"NZL.55765",67156
"NZL.55766",67157
"NZL.55767",67158
"NZL.55768",67159
"NZL.55769",67179
"NZL.55770",67180
"NZL.55771",67181
"NZL.55772",67182
"NZL.55773",67182
"NZL.55774",67182
"NZL.55775",67157
"NZL.55776",67157
"NZL.55777",67157
"NZL.55778",67188
"NZL.55779",67208
"NZL.55780",67179
"NZL.55781",67180
"NZL.55782",67181
"NZL.55783",67157
"NZL.55784",67157
"NZL.55785",67157
"NZL.55786",67216
"NZL.55787",67216
"NZL.55788",67217
"NZL.55789",67238
"NZL.55790",67180
"NZL.55791",67267
"NZL.55792",67267
"NZL.55793",67157
"NZL.55794",67157
"NZL.55795",67244
"NZL.55796",67266
"NZL.55797",67267
"NZL.55798",67289
"NZL.55799",67271
"NZL.55800",67271
"NZL.55801",67289
"NZL.55802",67291
"NZL.55803",67315
"NZL.55804",67315
"NZL.55805",67317
"NZL.55806",67338
"NZL.55807",67339
"IDN.55808",51414
"IDN.55809",51546
"IDN.55810",51415
"IDN.55811",51682
"IDN.55812",51682
"IDN.55813",51684
"IDN.55814",51815
"IDN.55815",51681
"IDN.55816",51818
"IDN.55817",51818
"IDN.55818",51945
"IDN.55819",51947
"IDN.55820",51947
"IDN.55821",52086
"IDN.55822",52086
"IDN.55823",51951
"IDN.55824",52078
"IDN.55825",52080
"IDN.55826",52080
"IDN.55827",52080
"IDN.55828",52222
"IDN.55829",52085
"THA.55830",52090
"IDN.55831",52218
"IDN.55832",52080
"IDN.55833",52222
"IDN.55834",52222
"IDN.55835",52222
"THA.55836",52225
"THA.55837",52090
"THA.55838",52090
"THA.55839",52983
"THA.55840",52983
"THA.55841",52090
"IDN.55842",52362
"IDN.55843",52364
"IDN.55844",52671
"IDN.55845",52671
"IDN.55846",52368
"IDN.55847",52368
"THA.55848",52370
"THA.55849",52524
"THA.55850",52372
"THA.55851",52373
"THA.55852",52374
"THA.55853",52834
"THA.55854",52834
"THA.55855",52834
"THA.55856",52834
"THA.55857",52090
"THA.55858",52983
"THA.55859",52983
"THA.55860",52983
"THA.55861",52983
"THA.55862",52983
"MMR.55863",52983
"IDN.55864",52512
"IDN.55865",52513
"IDN.55866",52363
"IDN.55867",52363
"IDN.55868",52825
"IDN.55869",52671
"IDN.55870",52518
"THA.55871",52521
"THA.55872",52524
"THA.55873",52524
"THA.55874",52524
"THA.55875",52526
"THA.55876",52527
"MMR.55877",52378
"THA.55878",52834
"THA.55879",52834
"THA.55880",52834
"THA.55881",52834
"THA.55882",52834
"THA.55883",52983
"THA.55884",52983
"THA.55885",52983
"THA.55886",52983
"THA.55887",52983
"THA.55888",52983
"THA.55889",52983
"THA.55890",52983
"THA.55891",54803
"IDN.55892",52664
"IDN.55893",52363
"IDN.55894",52825
"IDN.55895",52825
"IDN.55896",52825
"IDN.55897",52671
"THA.55898",52674
"THA.55899",52674
"THA.55900",52833
"THA.55901",52677
"THA.55902",52678
"THA.55903",52680
"THA.55904",52681
"THA.55905",52682
"THA.55906",52683
"THA.55907",52834
"THA.55908",52983
"THA.55909",52983
"THA.55910",52983
"THA.55911",52983
"THA.55912",52983
"THA.55913",52983
"THA.55914",52983
"THA.55915",52983
"THA.55916",52983
"THA.55917",52983
"THA.55918",54803
"THA.55919",54803
"THA.55920",54803
"IDN.55921",52818
"IDN.55922",52664
"IDN.55923",53744
"IDN.55924",52973
"IDN.55925",52973
"IDN.55926",52825
"IDN.55927",52825
"MYS.55928",52829
"THA.55929",52831
"THA.55930",52831
"THA.55931",52832
"THA.55932",52833
"THA.55933",52983
"THA.55934",52983
"THA.55935",52983
"THA.55936",52983
"THA.55937",52983
"THA.55938",52983
"THA.55939",52983
"THA.55940",52983
"THA.55941",52983
"THA.55942",52983
"THA.55943",52983
"THA.55944",52983
"THA.55945",54803
"THA.55946",54803
"IDN.55947",52965
"IDN.55948",52966
"IDN.55949",53902
"IDN.55950",53902
"IDN.55951",53744
"IDN.55952",53432
"IDN.55953",52973
"IDN.55954",52973
"MYS.55955",52975
"MYS.55956",52976
"MYS.55957",52827
"MYS.55958",52828
"MYS.55959",52829
"THA.55960",52981
"THA.55961",52983
"THA.55962",52983
"THA.55963",52983
"THA.55964",52983
"THA.55965",52983
"THA.55966",52983
"THA.55967",52983
"THA.55968",52983
"THA.55969",52983
"THA.55970",52983
"THA.55971",52983
"THA.55972",52983
"IDN.55973",53113
"IDN.55974",53114
"IDN.55975",54057
"IDN.55976",54057
"IDN.55977",53902
"IDN.55978",53744
"IDN.55979",53744
"IDN.55980",53432
"IDN.55981",52973
"IDN.55982",52973
"MYS.55983",53125
"MYS.55984",53126
"MYS.55985",52974
"MYS.55986",52974
"MYS.55987",52974
"MYS.55988",53132
"THA.55989",53132
"THA.55990",53132
"THA.55991",53133
"THA.55992",53133
"THA.55993",53135
"THA.55994",52983
"THA.55995",52983
"THA.55996",52983
"THA.55997",52983
"THA.55998",52983
"THA.55999",52983
"THA.56000",52983
"IDN.56001",53266
"IDN.56002",53266
"IDN.56003",54057
"IDN.56004",54057
"IDN.56005",54057
"IDN.56006",53902
"IDN.56007",53902
"IDN.56008",53744
"IDN.56009",53432
"IDN.56010",53432
"MYS.56011",53278
"MYS.56012",53278
"MYS.56013",53749
"MYS.56014",53749
"MYS.56015",53441
"MYS.56016",53441
"MYS.56017",52974
"THA.56018",53286
"THA.56019",53287
"THA.56020",53287
"THA.56021",53135
"THA.56022",52983
"THA.56023",54803
"THA.56024",54803
"THA.56025",54803
"THA.56026",54803
"THA.56027",54803
"THA.56028",54803
"THA.56029",54803
"IDN.56030",53422
"IDN.56031",53266
"IDN.56032",54208
"IDN.56033",54057
"IDN.56034",54057
"IDN.56035",54057
"IDN.56036",53902
"IDN.56037",53902
"IDN.56038",53744
"IDN.56039",53432
"IDN.56040",53432
"MYS.56041",53433
"MYS.56042",53590
"MYS.56043",53749
"MYS.56044",53749
"MYS.56045",53749
"MYS.56046",53749
"MYS.56047",53441
"MYS.56048",53441
"THA.56049",53443
"THA.56050",53443
"THA.56051",53135
"THA.56052",53135
"THA.56053",54803
"THA.56054",54803
"THA.56055",54803
"THA.56056",54803
"THA.56057",54803
"THA.56058",54803
"THA.56059",54803
"THA.56060",54803
"IDN.56061",53577
"IDN.56062",54208
"IDN.56063",54208
"IDN.56064",54208
"IDN.56065",54057
"IDN.56066",54057
"IDN.56067",54057
"IDN.56068",53741
"IDN.56069",53902
"IDN.56070",53744
"IDN.56071",53587
"MYS.56072",53590
"MYS.56073",53590
"MYS.56074",53749
"MYS.56075",53749
"MYS.56076",53749
"MYS.56077",53753
"MYS.56078",53753
"THA.56079",54803
"THA.56080",54803
"THA.56081",54803
"THA.56082",54803
"THA.56083",54803
"THA.56084",54803
"THA.56085",54803
"THA.56086",54803
"IDN.56087",53733
"IDN.56088",53734
"IDN.56089",54208
"IDN.56090",54208
"IDN.56091",54208
"IDN.56092",54208
"IDN.56093",54057
"IDN.56094",53741
"IDN.56095",53741
"IDN.56096",53902
"IDN.56097",53903
"MYS.56098",53746
"MYS.56099",53908
"MYS.56100",53908
"MYS.56101",53749
"MYS.56102",53750
"MYS.56103",53751
"MYS.56104",53752
"THA.56105",54803
"THA.56106",54803
"THA.56107",54803
"THA.56108",54803
"THA.56109",54803
"THA.56110",54803
"THA.56111",54803
"THA.56112",54803
"IDN.56113",54208
"IDN.56114",54208
"IDN.56115",54208
"IDN.56116",54208
"IDN.56117",54208
"IDN.56118",54208
"IDN.56119",54208
"IDN.56120",54057
"IDN.56121",53903
"SGP.56122",53905
"MYS.56123",54061
"MYS.56124",53908
"THA.56125",54803
"THA.56126",54803
"THA.56127",54803
"THA.56128",54803
"THA.56129",54803
"THA.56130",54803
"THA.56131",54803
"THA.56132",54803
"IDN.56133",54201
"IDN.56134",54511
"IDN.56135",54208
"IDN.56136",54208
"IDN.56137",54208
"IDN.56138",54208
"IDN.56139",54208
"IDN.56140",54209
"IDN.56141",54057
"IDN.56142",54061
"MYS.56143",54062
"THA.56144",54803
"THA.56145",54803
"THA.56146",54803
"THA.56147",54803
"THA.56148",54803
"THA.56149",54803
"THA.56150",54803
"IDN.56151",54201
"IDN.56152",54509
"IDN.56153",54511
"IDN.56154",54511
"IDN.56155",54208
"IDN.56156",54208
"IDN.56157",54208
"IDN.56158",54208
"THA.56159",54803
"THA.56160",54803
"THA.56161",54803
"THA.56162",54803
"LAO.56163",54803
"THA.56164",54803
"IDN.56165",54509
"IDN.56166",54510
"IDN.56167",54511
"IDN.56168",54511
"IDN.56169",54513
"IDN.56170",54363
"IDN.56171",54363
"THA.56172",54803
"THA.56173",54803
"THA.56174",54803
"IDN.56175",54506
"IDN.56176",54509
"IDN.56177",54510
"IDN.56178",54511
"IDN.56179",54512
"IDN.56180",54513
"IDN.56181",54514
"IDN.56182",54515
"IDN.56183",54516
"IDN.56184",54655
"IDN.56185",54657
"IDN.56186",54658
"IDN.56187",54659
"IDN.56188",54797
"IDN.56189",54799
"IDN.56190",54799
"IDN.56191",54801
"IDN.56192",54934
"IDN.56193",54936
"IDN.56194",54936
"IDN.56195",55067
"IDN.56196",54936
"IDN.56197",55069
"IDN.56198",55071
"IDN.56199",55199
"IDN.56200",55331
"IDN.56201",55202
"IDN.56202",55205
"IDN.56203",55331
"IDN.56204",55331
"IDN.56205",55333
"IDN.56206",55459
"IDN.56207",55459
"IDN.56208",55464
"IDN.56209",55465
"IDN.56210",55467
"IDN.56211",55467
"IDN.56212",55468
"IDN.56213",55591
"IDN.56214",55459
"IDN.56215",55463
"IDN.56216",55464
"IDN.56217",55465
"IDN.56218",55465
"IDN.56219",55467
"MYS.56220",55601
"IDN.56221",55720
"IDN.56222",55720
"IDN.56223",55724
"IDN.56224",55725
"IDN.56225",55594
"IDN.56226",55595
"IDN.56227",55463
"IDN.56228",55464
"IDN.56229",55464
"IDN.56230",55464
"MYS.56231",55733
"MYS.56232",55733
"IDN.56233",56370
"IDN.56234",55854
"IDN.56235",55854
"IDN.56236",55856
"IDN.56237",55724
"IDN.56238",55725
"IDN.56239",55594
"IDN.56240",55594
"IDN.56241",55464
"IDN.56242",55464
"IDN.56243",55464
"MYS.56244",55866
"IDN.56245",55982
"IDN.56246",56370
"IDN.56247",56370
"IDN.56248",55985
"IDN.56249",55987
"IDN.56250",55856
"IDN.56251",55987
"IDN.56252",55594
"IDN.56253",55464
"IDN.56254",55464
"IDN.56255",55464
"IDN.56256",55464
"MYS.56257",55866
"MYS.56258",55996
"MYS.56259",55997
"IDN.56260",56109
"IDN.56261",56368
"IDN.56262",56370
"IDN.56263",56112
"IDN.56264",56115
"IDN.56265",55987
"IDN.56266",55987
"IDN.56267",56243
"IDN.56268",55464
"IDN.56269",55464
"IDN.56270",55464
"IDN.56271",55464
"MYS.56272",55866
"MYS.56273",55997
"MYS.56274",55997
"MYS.56275",56126
"IDN.56276",56239
"IDN.56277",56368
"IDN.56278",56370
"IDN.56279",56243
"IDN.56280",56243
"IDN.56281",56243
"IDN.56282",56243
"IDN.56283",56372
"IDN.56284",55464
"IDN.56285",55464
"IDN.56286",55464
"IDN.56287",55464
"IDN.56288",55866
"MYS.56289",55997
"MYS.56290",55997
"MYS.56291",56255
"IDN.56292",56367
"IDN.56293",56368
"IDN.56294",56369
"IDN.56295",56372
"IDN.56296",56372
"IDN.56297",56372
"IDN.56298",56372
"IDN.56299",56506
"IDN.56300",56506
"IDN.56301",55464
"IDN.56302",55464
"IDN.56303",55464
"IDN.56304",55464
"MYS.56305",55997
"MYS.56306",55997
"MYS.56307",56384
"IDN.56308",56502
"IDN.56309",56503
"IDN.56310",56504
"IDN.56311",56506
"IDN.56312",56506
"IDN.56313",56506
"IDN.56314",56506
"IDN.56315",56645
"IDN.56316",55464
"IDN.56317",55464
"IDN.56318",55464
"IDN.56319",55464
"MYS.56320",55997
"MYS.56321",55997
"MYS.56322",56518
"MYS.56323",56519
"IDN.56324",56641
"IDN.56325",56642
"IDN.56326",56645
"IDN.56327",56645
"IDN.56328",56645
"IDN.56329",56645
"IDN.56330",56645
"IDN.56331",56784
"IDN.56332",56925
"IDN.56333",56925
"IDN.56334",55464
"IDN.56335",55464
"MYS.56336",55997
"MYS.56337",55997
"MYS.56338",55997
"MYS.56339",56519
"MYS.56340",56659
"IDN.56341",56781
"IDN.56342",56782
"IDN.56343",56784
"IDN.56344",56784
"IDN.56345",56784
"IDN.56346",56784
"IDN.56347",56784
"IDN.56348",56925
"IDN.56349",56925
"IDN.56350",56925
"IDN.56351",57851
"IDN.56352",57851
"MYS.56353",55997
"MYS.56354",55997
"MYS.56355",55997
"MYS.56356",56800
"MYS.56357",56800
"MYS.56358",56800
"IDN.56359",56922
"IDN.56360",56924
"IDN.56361",56925
"IDN.56362",56925
"IDN.56363",56925
"IDN.56364",56925
"IDN.56365",56925
"IDN.56366",56925
"IDN.56367",56925
"IDN.56368",56925
"IDN.56369",57851
"IDN.56370",57851
"IDN.56371",57857
"MYS.56372",55997
"MYS.56373",55997
"MYS.56374",56800
"MYS.56375",56800
"BRN.56376",56941
"BRN.56377",56941
"IDN.56378",57072
"IDN.56379",57074
"IDN.56380",56925
"IDN.56381",56925
"IDN.56382",56925
"IDN.56383",56925
"IDN.56384",56925
"IDN.56385",56925
"IDN.56386",56925
"IDN.56387",57851
"IDN.56388",57851
"IDN.56389",57851
"IDN.56390",57857
"IDN.56391",57857
"IDN.56392",57857
"MYS.56393",56800
"MYS.56394",56800
"MYS.56395",56941
"MYS.56396",57091
"IDN.56397",57228
"IDN.56398",57384
"IDN.56399",57385
"IDN.56400",56925
"IDN.56401",57387
"IDN.56402",56925
"IDN.56403",57851
"IDN.56404",57851
"IDN.56405",57851
"IDN.56406",57851
"IDN.56407",57851
"IDN.56408",57857
"IDN.56409",57857
"IDN.56410",57857
"IDN.56411",57857
"IDN.56412",57858
"MYS.56413",57092
"MYS.56414",57092
"MYS.56415",57092
"IDN.56416",57380
"IDN.56417",57381
"IDN.56418",57383
"IDN.56419",57384
"IDN.56420",57385
"IDN.56421",57386
"IDN.56422",57387
"IDN.56423",57387
"IDN.56424",57851
"IDN.56425",57851
"IDN.56426",57851
"IDN.56427",57851
"IDN.56428",57851
"IDN.56429",57856
"IDN.56430",57857
"IDN.56431",57857
"IDN.56432",57858
"IDN.56433",57858
"IDN.56434",57859
"MYS.56435",57859
"MYS.56436",57092
"MYS.56437",57247
"MYS.56438",57403
"IDN.56439",57538
"IDN.56440",57542
"IDN.56441",57851
"IDN.56442",57851
"IDN.56443",57851
"IDN.56444",57851
"IDN.56445",57856
"IDN.56446",57856
"IDN.56447",57857
"IDN.56448",57858
"IDN.56449",57859
"IDN.56450",57859
"MYS.56451",58008
"MYS.56452",58008
"MYS.56453",57863
"MYS.56454",57864
"MYS.56455",57558
"IDN.56456",57694
"IDN.56457",57851
"IDN.56458",57698
"IDN.56459",57698
"IDN.56460",57853
"IDN.56461",57856
"IDN.56462",57856
"IDN.56463",57856
"IDN.56464",57857
"IDN.56465",57858
"IDN.56466",57859
"IDN.56467",57860
"MYS.56468",58008
"MYS.56469",58008
"MYS.56470",57863
"MYS.56471",57864
"MYS.56472",57712
"IDN.56473",57849
"IDN.56474",57850
"IDN.56475",57853
"IDN.56476",58002
"IDN.56477",58004
"IDN.56478",57856
"IDN.56479",57857
"MYS.56480",57860
"MYS.56481",58148
"MYS.56482",58008
"MYS.56483",57863
"MYS.56484",57864
"PHL.56485",57866
"IDN.56486",58000
"IDN.56487",58001
"IDN.56488",58004
"MYS.56489",58005
"MYS.56490",58005
"MYS.56491",58148
"MYS.56492",58008
"PHL.56493",58009
"IDN.56494",58139
"IDN.56495",58140
"IDN.56496",58145
"MYS.56497",58148
"PHL.56498",58151
"IDN.56499",58282
"IDN.56500",58286
"IDN.56501",58289
"IDN.56502",58289
"IDN.56503",58290
"MYS.56504",58292
"PHL.56505",58293
"PHL.56506",58294
"IDN.56507",58421
"IDN.56508",58285
"IDN.56509",58426
"IDN.56510",58427
"IDN.56511",58286
"IDN.56512",58286
"IDN.56513",58286
"IDN.56514",58289
"IDN.56515",58291
"IDN.56516",58291
"IDN.56517",58434
"IDN.56518",58435
"IDN.56519",58570
"IDN.56520",58571
"IDN.56521",58573
"IDN.56522",58574
"IDN.56523",58577
"IDN.56524",58578
"IDN.56525",58579
"IDN.56526",58580
"IDN.56527",58581
"IDN.56528",58582
"IDN.56529",58291
"IDN.56530",58291
"IDN.56531",58434
"IDN.56532",58587
"IDN.56533",58588
"PHL.56534",58595
"PHL.56535",58443
"PHL.56536",58598
"PHL.56537",58598
"IDN.56538",58728
"IDN.56539",58729
"IDN.56540",58733
"IDN.56541",58736
"IDN.56542",58736
"IDN.56543",58738
"PHL.56544",58743
"PHL.56545",58744
"PHL.56546",58746
"PHL.56547",58747
"PHL.56548",58747
"PHL.56549",58598
"PHL.56550",58598
"PHL.56551",58598
"PHL.56552",58601
"PHL.56553",58601
"PHL.56554",58754
"IDN.56555",58877
"IDN.56556",58879
"IDN.56557",59322
"IDN.56558",58733
"IDN.56559",59033
"IDN.56560",59033
"IDN.56561",58884
"IDN.56562",58887
"IDN.56563",58887
"PHL.56564",58891
"PHL.56565",58892
"PHL.56566",58893
"PHL.56567",58894
"PHL.56568",58747
"PHL.56569",58747
"PHL.56570",58897
"PHL.56571",58747
"PHL.56572",59053
"PHL.56573",59053
"PHL.56574",59053
"PHL.56575",59053
"PHL.56576",58904
"IDN.56577",59026
"IDN.56578",59028
"IDN.56579",59029
"IDN.56580",59322
"IDN.56581",59179
"IDN.56582",58733
"IDN.56583",59033
"IDN.56584",59034
"IDN.56585",59035
"IDN.56586",59038
"PHL.56587",59046
"PHL.56588",59047
"PHL.56589",59053
"PHL.56590",59053
"PHL.56591",59053
"PHL.56592",59053
"PHL.56593",59053
"IDN.56594",59177
"IDN.56595",59322
"IDN.56596",59179
"IDN.56597",59182
"IDN.56598",59327
"PHL.56599",59188
"PHL.56600",59189
"PHL.56601",59191
"PHL.56602",59192
"PHL.56603",59193
"PHL.56604",59197
"PHL.56605",59200
"PHL.56606",59201
"PHL.56607",59203
"IDN.56608",59319
"IDN.56609",59320
"IDN.56610",59321
"IDN.56611",59324
"IDN.56612",59325
"IDN.56613",59327
"PHL.56614",59329
"PHL.56615",59332
"PHL.56616",59333
"PHL.56617",59334
"PHL.56618",59335
"PHL.56619",59339
"PHL.56620",59340
"IDN.56621",59457
"IDN.56622",59458
"IDN.56623",59460
"PHL.56624",59461
"PHL.56625",59586
"PHL.56626",59464
"PHL.56627",59465
"PHL.56628",59466
"PHL.56629",59467
"PHL.56630",59470
"PHL.56631",59471
"IDN.56632",59580
"IDN.56633",59581
"IDN.56634",59583
"IDN.56635",59584
"PHL.56636",59585
"PHL.56637",59586
"PHL.56638",59589
"PHL.56639",59590
"PHL.56640",59591
"PHL.56641",59593
"PHL.56642",59594
"PHL.56643",59595
"PHL.56644",59596
"IDN.56645",59705
"TLS.56646",59707
"IDN.56647",59709
"IDN.56648",59713
"PHL.56649",59715
"PHL.56650",59716
"PHL.56651",59717
"PHL.56652",59719
"PHL.56653",59719
"PHL.56654",59720
"PHL.56655",59726
"IDN.56656",59835
"IDN.56657",59835
"IDN.56658",59837
"IDN.56659",59838
"IDN.56660",59840
"PHL.56661",59717
"PHL.56662",59717
"PHL.56663",59717
"PHL.56664",59717
"PHL.56665",59848
"PHL.56666",59848
"PHL.56667",59850
"PHL.56668",59851
"PHL.56669",59852
"PHL.56670",59853
"PHL.56671",59854
"PRK.56672",59856
"PRK.56673",59728
"TLS.56674",59964
"TLS.56675",59965
"PHL.56676",59971
"PHL.56677",59972
"PHL.56678",59973
"PHL.56679",60104
"PHL.56680",59717
"PHL.56681",59717
"PHL.56682",60107
"PHL.56683",59981
"PHL.56684",59982
"PHL.56685",59983
"PRK.56686",59986
"PRK.56687",59987
"PRK.56688",59989
"PRK.56689",59989
"TLS.56690",60097
"PHL.56691",60104
"PHL.56692",60104
"PHL.56693",60107
"PHL.56694",60107
"PHL.56695",60235
"PRK.56696",59987
"PRK.56697",59987
"PRK.56698",59987
"PRK.56699",59989
"PRK.56700",59989
"PRK.56701",59728
