"cell","IPCC","IPCC_reduced"
"RUS.25386","boreal_moist","temperate_moist"
"RUS.25387","boreal_moist","temperate_moist"
"RUS.25388","boreal_moist","temperate_moist"
"RUS.25389","polar_moist","temperate_moist"
"RUS.25390","polar_moist","temperate_moist"
"RUS.25391","polar_moist","temperate_moist"
"RUS.25392","polar_moist","temperate_moist"
"RUS.25393","polar_moist","temperate_moist"
"RUS.25394","polar_moist","temperate_moist"
"RUS.25395","polar_moist","temperate_moist"
"RUS.25396","boreal_dry","temperate_dry"
"RUS.25397","boreal_dry","temperate_dry"
"RUS.25398","boreal_dry","temperate_dry"
"RUS.25399","boreal_dry","temperate_dry"
"RUS.25400","boreal_dry","temperate_dry"
"RUS.25401","boreal_dry","temperate_dry"
"RUS.25402","boreal_dry","temperate_dry"
"RUS.25403","boreal_moist","temperate_moist"
"RUS.25404","boreal_moist","temperate_moist"
"RUS.25405","boreal_moist","temperate_moist"
"RUS.25406","boreal_moist","temperate_moist"
"RUS.25407","boreal_dry","temperate_dry"
"RUS.25408","boreal_dry","temperate_dry"
"RUS.25409","boreal_moist","temperate_moist"
"RUS.25410","boreal_moist","temperate_moist"
"RUS.25411","boreal_moist","temperate_moist"
"RUS.25412","boreal_moist","temperate_moist"
"RUS.25413","boreal_moist","temperate_moist"
"RUS.25414","boreal_moist","temperate_moist"
"RUS.25415","boreal_moist","temperate_moist"
"RUS.25416","boreal_moist","temperate_moist"
"RUS.25417","boreal_moist","temperate_moist"
"RUS.25418","boreal_moist","temperate_moist"
"RUS.25419","boreal_moist","temperate_moist"
"RUS.25420","boreal_moist","temperate_moist"
"RUS.25421","boreal_moist","temperate_moist"
"RUS.25422","boreal_moist","temperate_moist"
"RUS.25423","boreal_moist","temperate_moist"
"RUS.25424","boreal_moist","temperate_moist"
"RUS.25425","boreal_moist","temperate_moist"
"RUS.25426","boreal_moist","temperate_moist"
"RUS.25427","boreal_moist","temperate_moist"
"RUS.25428","boreal_moist","temperate_moist"
"RUS.25429","boreal_moist","temperate_moist"
"RUS.25430","boreal_moist","temperate_moist"
"RUS.25431","boreal_moist","temperate_moist"
"RUS.25432","boreal_moist","temperate_moist"
"RUS.25433","boreal_moist","temperate_moist"
"RUS.25434","boreal_moist","temperate_moist"
"RUS.25435","boreal_moist","temperate_moist"
"RUS.25436","boreal_moist","temperate_moist"
"RUS.25437","boreal_moist","temperate_moist"
"RUS.25438","boreal_moist","temperate_moist"
"RUS.25439","boreal_moist","temperate_moist"
"RUS.25440","boreal_moist","temperate_moist"
"RUS.25441","polar_moist","temperate_moist"
"RUS.25442","polar_moist","temperate_moist"
"RUS.25443","polar_moist","temperate_moist"
"RUS.25444","polar_moist","temperate_moist"
"RUS.25445","polar_moist","temperate_moist"
"RUS.25446","polar_moist","temperate_moist"
"RUS.25447","polar_moist","temperate_moist"
"RUS.25448","boreal_dry","temperate_dry"
"RUS.25449","boreal_dry","temperate_dry"
"RUS.25450","boreal_dry","temperate_dry"
"RUS.25451","boreal_dry","temperate_dry"
"RUS.25452","boreal_dry","temperate_dry"
"RUS.25453","boreal_dry","temperate_dry"
"RUS.25454","boreal_moist","temperate_moist"
"RUS.25455","boreal_dry","temperate_dry"
"RUS.25456","boreal_dry","temperate_dry"
"RUS.25457","boreal_moist","temperate_moist"
"RUS.25458","boreal_dry","temperate_dry"
"RUS.25459","boreal_dry","temperate_dry"
"RUS.25460","boreal_moist","temperate_moist"
"RUS.25461","boreal_dry","temperate_dry"
"RUS.25462","boreal_moist","temperate_moist"
"RUS.25463","boreal_moist","temperate_moist"
"RUS.25464","boreal_moist","temperate_moist"
"RUS.25465","boreal_moist","temperate_moist"
"RUS.25466","boreal_moist","temperate_moist"
"RUS.25467","boreal_moist","temperate_moist"
"RUS.25468","boreal_moist","temperate_moist"
"RUS.25469","boreal_moist","temperate_moist"
"RUS.25470","boreal_moist","temperate_moist"
"RUS.25471","boreal_moist","temperate_moist"
"RUS.25472","boreal_moist","temperate_moist"
"RUS.25473","boreal_moist","temperate_moist"
"RUS.25474","boreal_moist","temperate_moist"
"RUS.25475","boreal_moist","temperate_moist"
"RUS.25476","boreal_moist","temperate_moist"
"RUS.25477","boreal_moist","temperate_moist"
"RUS.25478","boreal_moist","temperate_moist"
"RUS.25479","boreal_moist","temperate_moist"
"RUS.25480","boreal_moist","temperate_moist"
"RUS.25481","boreal_moist","temperate_moist"
"RUS.25482","boreal_moist","temperate_moist"
"RUS.25483","boreal_moist","temperate_moist"
"RUS.25484","boreal_moist","temperate_moist"
"RUS.25485","boreal_moist","temperate_moist"
"RUS.25486","boreal_moist","temperate_moist"
"RUS.25487","boreal_moist","temperate_moist"
"RUS.25488","boreal_moist","temperate_moist"
"RUS.25489","boreal_moist","temperate_moist"
"RUS.25490","boreal_moist","temperate_moist"
"RUS.25491","boreal_moist","temperate_moist"
"RUS.25492","boreal_moist","temperate_moist"
"RUS.25493","boreal_moist","temperate_moist"
"RUS.25494","polar_moist","temperate_moist"
"RUS.25495","polar_moist","temperate_moist"
"RUS.25496","polar_moist","temperate_moist"
"RUS.25497","polar_moist","temperate_moist"
"RUS.25498","polar_moist","temperate_moist"
"RUS.25499","polar_moist","temperate_moist"
"RUS.25500","polar_moist","temperate_moist"
"RUS.25501","boreal_dry","temperate_dry"
"RUS.25502","boreal_dry","temperate_dry"
"RUS.25503","boreal_dry","temperate_dry"
"RUS.25504","boreal_dry","temperate_dry"
"RUS.25505","boreal_dry","temperate_dry"
"RUS.25506","boreal_dry","temperate_dry"
"RUS.25507","boreal_dry","temperate_dry"
"RUS.25508","boreal_moist","temperate_moist"
"RUS.25509","boreal_moist","temperate_moist"
"RUS.25510","boreal_dry","temperate_dry"
"RUS.25511","boreal_dry","temperate_dry"
"RUS.25512","boreal_dry","temperate_dry"
"RUS.25513","boreal_dry","temperate_dry"
"RUS.25514","boreal_dry","temperate_dry"
"RUS.25515","boreal_dry","temperate_dry"
"RUS.25516","boreal_moist","temperate_moist"
"RUS.25517","boreal_moist","temperate_moist"
"RUS.25518","boreal_moist","temperate_moist"
"RUS.25519","boreal_moist","temperate_moist"
"RUS.25520","boreal_dry","temperate_dry"
"RUS.25521","boreal_moist","temperate_moist"
"RUS.25522","boreal_moist","temperate_moist"
"RUS.25523","boreal_moist","temperate_moist"
"RUS.25524","boreal_moist","temperate_moist"
"RUS.25525","boreal_moist","temperate_moist"
"RUS.25526","boreal_dry","temperate_dry"
"RUS.25527","boreal_moist","temperate_moist"
"RUS.25528","boreal_moist","temperate_moist"
"RUS.25529","boreal_moist","temperate_moist"
"RUS.25530","boreal_moist","temperate_moist"
"RUS.25531","boreal_moist","temperate_moist"
"RUS.25532","boreal_moist","temperate_moist"
"RUS.25533","boreal_moist","temperate_moist"
"RUS.25534","boreal_moist","temperate_moist"
"RUS.25535","boreal_moist","temperate_moist"
"RUS.25536","boreal_moist","temperate_moist"
"RUS.25537","boreal_moist","temperate_moist"
"RUS.25538","boreal_moist","temperate_moist"
"RUS.25539","boreal_moist","temperate_moist"
"RUS.25540","boreal_moist","temperate_moist"
"RUS.25541","boreal_moist","temperate_moist"
"RUS.25542","boreal_moist","temperate_moist"
"RUS.25543","boreal_moist","temperate_moist"
"RUS.25544","boreal_moist","temperate_moist"
"RUS.25545","boreal_moist","temperate_moist"
"RUS.25546","boreal_moist","temperate_moist"
"RUS.25547","polar_moist","temperate_moist"
"RUS.25548","polar_moist","temperate_moist"
"RUS.25549","polar_moist","temperate_moist"
"RUS.25550","polar_moist","temperate_moist"
"RUS.25551","polar_moist","temperate_moist"
"RUS.25552","polar_moist","temperate_moist"
"RUS.25553","boreal_dry","temperate_dry"
"RUS.25554","boreal_dry","temperate_dry"
"RUS.25555","boreal_dry","temperate_dry"
"RUS.25556","boreal_dry","temperate_dry"
"RUS.25557","boreal_dry","temperate_dry"
"RUS.25558","boreal_dry","temperate_dry"
"RUS.25559","boreal_dry","temperate_dry"
"RUS.25560","boreal_dry","temperate_dry"
"RUS.25561","boreal_moist","temperate_moist"
"RUS.25562","boreal_dry","temperate_dry"
"RUS.25563","boreal_dry","temperate_dry"
"RUS.25564","boreal_dry","temperate_dry"
"RUS.25565","boreal_dry","temperate_dry"
"RUS.25566","boreal_dry","temperate_dry"
"RUS.25567","boreal_dry","temperate_dry"
"RUS.25568","boreal_moist","temperate_moist"
"RUS.25569","boreal_moist","temperate_moist"
"RUS.25570","boreal_moist","temperate_moist"
"RUS.25571","boreal_moist","temperate_moist"
"RUS.25572","boreal_dry","temperate_dry"
"RUS.25573","boreal_moist","temperate_moist"
"RUS.25574","boreal_moist","temperate_moist"
"RUS.25575","boreal_moist","temperate_moist"
"RUS.25576","boreal_moist","temperate_moist"
"RUS.25577","boreal_moist","temperate_moist"
"RUS.25578","boreal_dry","temperate_dry"
"RUS.25579","boreal_moist","temperate_moist"
"RUS.25580","boreal_moist","temperate_moist"
"RUS.25581","boreal_moist","temperate_moist"
"RUS.25582","boreal_moist","temperate_moist"
"RUS.25583","boreal_moist","temperate_moist"
"RUS.25584","boreal_moist","temperate_moist"
"RUS.25585","boreal_moist","temperate_moist"
"RUS.25586","boreal_moist","temperate_moist"
"RUS.25587","boreal_moist","temperate_moist"
"RUS.25588","boreal_moist","temperate_moist"
"RUS.25589","boreal_moist","temperate_moist"
"RUS.25590","boreal_moist","temperate_moist"
"RUS.25591","boreal_moist","temperate_moist"
"RUS.25592","boreal_moist","temperate_moist"
"RUS.25593","boreal_moist","temperate_moist"
"RUS.25594","boreal_moist","temperate_moist"
"RUS.25595","boreal_moist","temperate_moist"
"RUS.25596","boreal_moist","temperate_moist"
"RUS.25597","boreal_moist","temperate_moist"
"RUS.25598","boreal_moist","temperate_moist"
"RUS.25599","polar_moist","temperate_moist"
"RUS.25600","polar_moist","temperate_moist"
"RUS.25601","polar_moist","temperate_moist"
"RUS.25602","polar_moist","temperate_moist"
"RUS.25603","polar_moist","temperate_moist"
"RUS.25604","polar_moist","temperate_moist"
"RUS.25605","polar_moist","temperate_moist"
"RUS.25606","boreal_dry","temperate_dry"
"RUS.25607","boreal_dry","temperate_dry"
"RUS.25608","boreal_dry","temperate_dry"
"RUS.25609","boreal_dry","temperate_dry"
"RUS.25610","boreal_dry","temperate_dry"
"RUS.25611","boreal_dry","temperate_dry"
"RUS.25612","boreal_dry","temperate_dry"
"RUS.25613","boreal_dry","temperate_dry"
"RUS.25614","boreal_dry","temperate_dry"
"RUS.25615","boreal_moist","temperate_moist"
"RUS.25616","boreal_moist","temperate_moist"
"RUS.25617","boreal_moist","temperate_moist"
"RUS.25618","boreal_dry","temperate_dry"
"RUS.25619","boreal_dry","temperate_dry"
"RUS.25620","boreal_moist","temperate_moist"
"RUS.25621","boreal_dry","temperate_dry"
"RUS.25622","boreal_moist","temperate_moist"
"RUS.25623","boreal_moist","temperate_moist"
"RUS.25624","boreal_moist","temperate_moist"
"RUS.25625","boreal_moist","temperate_moist"
"RUS.25626","boreal_moist","temperate_moist"
"RUS.25627","boreal_moist","temperate_moist"
"RUS.25628","boreal_moist","temperate_moist"
"RUS.25629","boreal_moist","temperate_moist"
"RUS.25630","boreal_moist","temperate_moist"
"RUS.25631","boreal_moist","temperate_moist"
"RUS.25632","boreal_moist","temperate_moist"
"RUS.25633","boreal_moist","temperate_moist"
"RUS.25634","boreal_moist","temperate_moist"
"RUS.25635","boreal_moist","temperate_moist"
"RUS.25636","boreal_moist","temperate_moist"
"RUS.25637","boreal_moist","temperate_moist"
"RUS.25638","boreal_moist","temperate_moist"
"RUS.25639","boreal_moist","temperate_moist"
"RUS.25640","boreal_moist","temperate_moist"
"RUS.25641","boreal_moist","temperate_moist"
"RUS.25642","boreal_moist","temperate_moist"
"RUS.25643","boreal_moist","temperate_moist"
"RUS.25644","boreal_moist","temperate_moist"
"RUS.25645","boreal_moist","temperate_moist"
"RUS.25646","boreal_moist","temperate_moist"
"RUS.25647","boreal_moist","temperate_moist"
"RUS.25648","boreal_moist","temperate_moist"
"RUS.25649","boreal_moist","temperate_moist"
"RUS.25650","boreal_moist","temperate_moist"
"RUS.25651","boreal_moist","temperate_moist"
"RUS.25652","polar_moist","temperate_moist"
"RUS.25653","polar_moist","temperate_moist"
"RUS.25654","polar_moist","temperate_moist"
"RUS.25655","polar_moist","temperate_moist"
"RUS.25656","polar_moist","temperate_moist"
"RUS.25657","polar_moist","temperate_moist"
"RUS.25658","boreal_dry","temperate_dry"
"RUS.25659","boreal_dry","temperate_dry"
"RUS.25660","boreal_dry","temperate_dry"
"RUS.25661","boreal_dry","temperate_dry"
"RUS.25662","boreal_dry","temperate_dry"
"RUS.25663","boreal_dry","temperate_dry"
"RUS.25664","boreal_dry","temperate_dry"
"RUS.25665","boreal_dry","temperate_dry"
"RUS.25666","boreal_dry","temperate_dry"
"RUS.25667","boreal_dry","temperate_dry"
"RUS.25668","boreal_moist","temperate_moist"
"RUS.25669","boreal_moist","temperate_moist"
"RUS.25670","boreal_moist","temperate_moist"
"RUS.25671","boreal_dry","temperate_dry"
"RUS.25672","boreal_moist","temperate_moist"
"RUS.25673","boreal_moist","temperate_moist"
"RUS.25674","boreal_moist","temperate_moist"
"RUS.25675","boreal_moist","temperate_moist"
"RUS.25676","boreal_moist","temperate_moist"
"RUS.25677","boreal_moist","temperate_moist"
"RUS.25678","boreal_moist","temperate_moist"
"RUS.25679","boreal_moist","temperate_moist"
"RUS.25680","boreal_moist","temperate_moist"
"RUS.25681","boreal_moist","temperate_moist"
"RUS.25682","boreal_moist","temperate_moist"
"RUS.25683","boreal_moist","temperate_moist"
"RUS.25684","boreal_moist","temperate_moist"
"RUS.25685","boreal_moist","temperate_moist"
"RUS.25686","boreal_moist","temperate_moist"
"RUS.25687","boreal_moist","temperate_moist"
"RUS.25688","boreal_moist","temperate_moist"
"RUS.25689","boreal_moist","temperate_moist"
"RUS.25690","boreal_moist","temperate_moist"
"RUS.25691","boreal_moist","temperate_moist"
"RUS.25692","boreal_moist","temperate_moist"
"RUS.25693","boreal_moist","temperate_moist"
"RUS.25694","boreal_moist","temperate_moist"
"RUS.25695","boreal_moist","temperate_moist"
"RUS.25696","boreal_moist","temperate_moist"
"RUS.25697","boreal_moist","temperate_moist"
"RUS.25698","boreal_moist","temperate_moist"
"RUS.25699","boreal_moist","temperate_moist"
"RUS.25700","boreal_moist","temperate_moist"
"RUS.25701","boreal_moist","temperate_moist"
"RUS.25702","boreal_moist","temperate_moist"
"RUS.25703","polar_moist","temperate_moist"
"RUS.25704","polar_moist","temperate_moist"
"RUS.25705","polar_moist","temperate_moist"
"RUS.25706","polar_moist","temperate_moist"
"RUS.25707","polar_moist","temperate_moist"
"RUS.25708","polar_moist","temperate_moist"
"RUS.25709","boreal_moist","temperate_moist"
"RUS.25710","boreal_moist","temperate_moist"
"RUS.25711","boreal_dry","temperate_dry"
"RUS.25712","boreal_dry","temperate_dry"
"RUS.25713","boreal_dry","temperate_dry"
"RUS.25714","boreal_dry","temperate_dry"
"RUS.25715","boreal_dry","temperate_dry"
"RUS.25716","boreal_moist","temperate_moist"
"RUS.25717","boreal_dry","temperate_dry"
"RUS.25718","boreal_dry","temperate_dry"
"RUS.25719","boreal_dry","temperate_dry"
"RUS.25720","boreal_dry","temperate_dry"
"RUS.25721","boreal_dry","temperate_dry"
"RUS.25722","boreal_dry","temperate_dry"
"RUS.25723","boreal_moist","temperate_moist"
"RUS.25724","boreal_moist","temperate_moist"
"RUS.25725","boreal_moist","temperate_moist"
"RUS.25726","boreal_moist","temperate_moist"
"RUS.25727","boreal_moist","temperate_moist"
"RUS.25728","boreal_moist","temperate_moist"
"RUS.25729","boreal_moist","temperate_moist"
"RUS.25730","boreal_moist","temperate_moist"
"RUS.25731","boreal_moist","temperate_moist"
"RUS.25732","boreal_moist","temperate_moist"
"RUS.25733","boreal_moist","temperate_moist"
"RUS.25734","boreal_moist","temperate_moist"
"RUS.25735","boreal_moist","temperate_moist"
"RUS.25736","boreal_moist","temperate_moist"
"RUS.25737","boreal_moist","temperate_moist"
"RUS.25738","boreal_moist","temperate_moist"
"RUS.25739","boreal_moist","temperate_moist"
"RUS.25740","boreal_moist","temperate_moist"
"RUS.25741","boreal_moist","temperate_moist"
"RUS.25742","boreal_moist","temperate_moist"
"RUS.25743","boreal_moist","temperate_moist"
"RUS.25744","boreal_moist","temperate_moist"
"RUS.25745","boreal_moist","temperate_moist"
"RUS.25746","boreal_moist","temperate_moist"
"RUS.25747","boreal_moist","temperate_moist"
"RUS.25748","boreal_moist","temperate_moist"
"RUS.25749","boreal_moist","temperate_moist"
"RUS.25750","boreal_moist","temperate_moist"
"RUS.25751","boreal_moist","temperate_moist"
"RUS.25752","boreal_moist","temperate_moist"
"RUS.25753","boreal_moist","temperate_moist"
"RUS.25754","boreal_moist","temperate_moist"
"RUS.25755","boreal_moist","temperate_moist"
"RUS.25756","boreal_moist","temperate_moist"
"RUS.25757","boreal_moist","temperate_moist"
"RUS.25758","polar_moist","temperate_moist"
"RUS.25759","polar_moist","temperate_moist"
"RUS.25760","polar_moist","temperate_moist"
"RUS.25761","polar_moist","temperate_moist"
"RUS.25762","polar_moist","temperate_moist"
"RUS.25763","polar_moist","temperate_moist"
"RUS.25764","polar_moist","temperate_moist"
"RUS.25765","boreal_moist","temperate_moist"
"RUS.25766","boreal_moist","temperate_moist"
"RUS.25767","boreal_moist","temperate_moist"
"RUS.25768","boreal_dry","temperate_dry"
"RUS.25769","boreal_dry","temperate_dry"
"RUS.25770","boreal_dry","temperate_dry"
"RUS.25771","boreal_dry","temperate_dry"
"RUS.25772","boreal_dry","temperate_dry"
"RUS.25773","boreal_moist","temperate_moist"
"RUS.25774","boreal_dry","temperate_dry"
"RUS.25775","boreal_dry","temperate_dry"
"RUS.25776","boreal_moist","temperate_moist"
"RUS.25777","boreal_moist","temperate_moist"
"RUS.25778","boreal_dry","temperate_dry"
"RUS.25779","boreal_moist","temperate_moist"
"RUS.25780","boreal_moist","temperate_moist"
"RUS.25781","boreal_moist","temperate_moist"
"RUS.25782","boreal_moist","temperate_moist"
"RUS.25783","boreal_moist","temperate_moist"
"RUS.25784","boreal_moist","temperate_moist"
"RUS.25785","boreal_moist","temperate_moist"
"RUS.25786","boreal_moist","temperate_moist"
"RUS.25787","boreal_moist","temperate_moist"
"RUS.25788","boreal_moist","temperate_moist"
"RUS.25789","boreal_moist","temperate_moist"
"RUS.25790","boreal_moist","temperate_moist"
"RUS.25791","boreal_moist","temperate_moist"
"RUS.25792","boreal_moist","temperate_moist"
"RUS.25793","boreal_moist","temperate_moist"
"RUS.25794","boreal_moist","temperate_moist"
"RUS.25795","boreal_moist","temperate_moist"
"RUS.25796","boreal_moist","temperate_moist"
